I0229 01:14:33.429228 208080 Protraintest_ae.py:83] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_aebatch128_0/', 'log_filename': 'Train.log', 'output_dir': 'results_aebatch128_0/', 'snapshot_dir': 'snapshots_aebatch128_0/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'use_manifold': False, 'alpha': 0.0, 'total_epochs': 100, 'train_batch_size': 128, 'test_batch_size': 200, 'val_batch_size': 200, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 0.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 30, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'save_results': False, 'train': True, 'test': True, 'device': device(type='cuda'), 'script_folder': '/home/zyf/mixup/Pointcloud-Learning'}
I0229 01:14:33.431128 208080 Protraintester.py:359] Network Architecture:
I0229 03:07:57.157976 220133 Protraintest_ae.py:83] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_aebatch128_0/', 'log_filename': 'Train.log', 'output_dir': 'results_aebatch128_0/', 'snapshot_dir': 'snapshots_aebatch128_0/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'alpha': 0.0, 'total_epochs': 100, 'train_batch_size': 128, 'test_batch_size': 200, 'val_batch_size': 200, 'epoch_to_oneloss': 5, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 0.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 30, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'use_manifold': False, 'save_results': False, 'train': True, 'test': True, 'device': device(type='cuda'), 'script_folder': '/home/zyf/mixup/Pointcloud-Learning'}
I0229 03:07:57.159496 220133 Protraintester.py:357] Network Architecture:
I0229 03:07:59.167752 220133 Protraintester.py:248] Epoch=1   [  0%/36757] AVGloss (B,R)=(1.427,1.427) FineCDloss = 1.4270 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:21.629803 220133 Protraintester.py:248] Epoch=1   [ 26%/36757] AVGloss (B,R)=(0.418,0.432) FineCDloss = 0.4177 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:23.150237 220133 Protraintester.py:248] Epoch=1   [ 28%/36757] AVGloss (B,R)=(0.422,0.428) FineCDloss = 0.4217 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:24.626795 220133 Protraintester.py:248] Epoch=1   [ 30%/36757] AVGloss (B,R)=(0.447,0.424) FineCDloss = 0.4466 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:26.111526 220133 Protraintester.py:248] Epoch=1   [ 31%/36757] AVGloss (B,R)=(0.463,0.459) FineCDloss = 0.4625 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:27.606972 220133 Protraintester.py:248] Epoch=1   [ 33%/36757] AVGloss (B,R)=(0.409,0.445) FineCDloss = 0.4087 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:29.127843 220133 Protraintester.py:248] Epoch=1   [ 35%/36757] AVGloss (B,R)=(0.417,0.430) FineCDloss = 0.4169 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:30.623973 220133 Protraintester.py:248] Epoch=1   [ 36%/36757] AVGloss (B,R)=(0.515,0.442) FineCDloss = 0.5155 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:32.103288 220133 Protraintester.py:248] Epoch=1   [ 38%/36757] AVGloss (B,R)=(0.671,0.480) FineCDloss = 0.6711 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:33.584285 220133 Protraintester.py:248] Epoch=1   [ 40%/36757] AVGloss (B,R)=(0.861,0.641) FineCDloss = 0.8607 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:35.109081 220133 Protraintester.py:248] Epoch=1   [ 42%/36757] AVGloss (B,R)=(0.881,0.719) FineCDloss = 0.8813 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:36.611293 220133 Protraintester.py:248] Epoch=1   [ 43%/36757] AVGloss (B,R)=(0.507,0.638) FineCDloss = 0.5067 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:38.098699 220133 Protraintester.py:248] Epoch=1   [ 45%/36757] AVGloss (B,R)=(0.415,0.546) FineCDloss = 0.4146 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:39.595704 220133 Protraintester.py:248] Epoch=1   [ 47%/36757] AVGloss (B,R)=(0.394,0.492) FineCDloss = 0.3944 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:41.115153 220133 Protraintester.py:248] Epoch=1   [ 49%/36757] AVGloss (B,R)=(0.581,0.476) FineCDloss = 0.5806 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:42.597991 220133 Protraintester.py:248] Epoch=1   [ 50%/36757] AVGloss (B,R)=(0.474,0.499) FineCDloss = 0.4741 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:44.089767 220133 Protraintester.py:248] Epoch=1   [ 52%/36757] AVGloss (B,R)=(0.418,0.466) FineCDloss = 0.4177 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:45.566446 220133 Protraintester.py:248] Epoch=1   [ 54%/36757] AVGloss (B,R)=(0.416,0.445) FineCDloss = 0.4160 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:47.052183 220133 Protraintester.py:248] Epoch=1   [ 56%/36757] AVGloss (B,R)=(0.413,0.431) FineCDloss = 0.4128 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:48.531072 220133 Protraintester.py:248] Epoch=1   [ 57%/36757] AVGloss (B,R)=(0.429,0.431) FineCDloss = 0.4287 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:50.018941 220133 Protraintester.py:248] Epoch=1   [ 59%/36757] AVGloss (B,R)=(0.428,0.426) FineCDloss = 0.4279 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:51.507062 220133 Protraintester.py:248] Epoch=1   [ 61%/36757] AVGloss (B,R)=(0.399,0.416) FineCDloss = 0.3987 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:52.998391 220133 Protraintester.py:248] Epoch=1   [ 62%/36757] AVGloss (B,R)=(0.436,0.419) FineCDloss = 0.4359 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:54.495401 220133 Protraintester.py:248] Epoch=1   [ 64%/36757] AVGloss (B,R)=(0.416,0.420) FineCDloss = 0.4157 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:55.978257 220133 Protraintester.py:248] Epoch=1   [ 66%/36757] AVGloss (B,R)=(0.446,0.419) FineCDloss = 0.4456 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:57.479510 220133 Protraintester.py:248] Epoch=1   [ 68%/36757] AVGloss (B,R)=(0.448,0.421) FineCDloss = 0.4479 Classloss = 0.0000 lr = 0.00300 
I0229 03:08:58.960547 220133 Protraintester.py:248] Epoch=1   [ 69%/36757] AVGloss (B,R)=(0.404,0.418) FineCDloss = 0.4043 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:00.472391 220133 Protraintester.py:248] Epoch=1   [ 71%/36757] AVGloss (B,R)=(0.395,0.413) FineCDloss = 0.3950 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:01.953746 220133 Protraintester.py:248] Epoch=1   [ 73%/36757] AVGloss (B,R)=(0.404,0.413) FineCDloss = 0.4037 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:03.432432 220133 Protraintester.py:248] Epoch=1   [ 75%/36757] AVGloss (B,R)=(0.403,0.414) FineCDloss = 0.4031 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:04.917227 220133 Protraintester.py:248] Epoch=1   [ 76%/36757] AVGloss (B,R)=(0.413,0.416) FineCDloss = 0.4127 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:06.409908 220133 Protraintester.py:248] Epoch=1   [ 78%/36757] AVGloss (B,R)=(0.418,0.416) FineCDloss = 0.4179 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:07.906565 220133 Protraintester.py:248] Epoch=1   [ 80%/36757] AVGloss (B,R)=(0.412,0.415) FineCDloss = 0.4120 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:09.390544 220133 Protraintester.py:248] Epoch=1   [ 82%/36757] AVGloss (B,R)=(0.434,0.416) FineCDloss = 0.4338 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:10.909815 220133 Protraintester.py:248] Epoch=1   [ 83%/36757] AVGloss (B,R)=(0.412,0.416) FineCDloss = 0.4123 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:12.407823 220133 Protraintester.py:248] Epoch=1   [ 85%/36757] AVGloss (B,R)=(0.404,0.412) FineCDloss = 0.4039 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:13.913675 220133 Protraintester.py:248] Epoch=1   [ 87%/36757] AVGloss (B,R)=(0.417,0.412) FineCDloss = 0.4166 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:15.415879 220133 Protraintester.py:248] Epoch=1   [ 89%/36757] AVGloss (B,R)=(0.424,0.411) FineCDloss = 0.4237 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:16.907073 220133 Protraintester.py:248] Epoch=1   [ 90%/36757] AVGloss (B,R)=(0.421,0.417) FineCDloss = 0.4213 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:18.411081 220133 Protraintester.py:248] Epoch=1   [ 92%/36757] AVGloss (B,R)=(0.406,0.414) FineCDloss = 0.4056 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:19.935160 220133 Protraintester.py:248] Epoch=1   [ 94%/36757] AVGloss (B,R)=(0.406,0.411) FineCDloss = 0.4061 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:21.425605 220133 Protraintester.py:248] Epoch=1   [ 95%/36757] AVGloss (B,R)=(0.404,0.410) FineCDloss = 0.4037 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:22.909906 220133 Protraintester.py:248] Epoch=1   [ 97%/36757] AVGloss (B,R)=(0.390,0.407) FineCDloss = 0.3896 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:24.389730 220133 Protraintester.py:248] Epoch=1   [ 99%/36757] AVGloss (B,R)=(0.407,0.411) FineCDloss = 0.4066 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:25.346003 220133 Protraintester.py:253] ======== Epoch 1   ========
I0229 03:09:25.346179 220133 Protraintester.py:257] Train: avg overall=0.4907, avg fineCD = 0.4907, avg classCD = 0.0000 
I0229 03:09:32.542881 220133 Protraintester.py:329] val set (epoch=1  ): AverageLoss=4.5780: ChamferLoss=0.4088: ClassificationLoss=4.1692: ClassAcc =0.32/100
I0229 03:09:32.543352 220133 Protraintester.py:389] Epoch 1 saving checkpoint .... Training epoch loss 0.408811
I0229 03:09:34.925129 220133 Protraintester.py:248] Epoch=2   [  0%/36757] AVGloss (B,R)=(0.402,0.411) FineCDloss = 0.4020 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:36.401878 220133 Protraintester.py:248] Epoch=2   [  2%/36757] AVGloss (B,R)=(0.410,0.412) FineCDloss = 0.4099 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:37.883718 220133 Protraintester.py:248] Epoch=2   [  3%/36757] AVGloss (B,R)=(0.400,0.411) FineCDloss = 0.4003 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:39.379779 220133 Protraintester.py:248] Epoch=2   [  5%/36757] AVGloss (B,R)=(0.401,0.406) FineCDloss = 0.4009 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:40.865495 220133 Protraintester.py:248] Epoch=2   [  7%/36757] AVGloss (B,R)=(0.401,0.407) FineCDloss = 0.4014 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:42.367764 220133 Protraintester.py:248] Epoch=2   [  9%/36757] AVGloss (B,R)=(0.408,0.437) FineCDloss = 0.4082 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:43.882035 220133 Protraintester.py:248] Epoch=2   [ 10%/36757] AVGloss (B,R)=(0.397,0.427) FineCDloss = 0.3967 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:45.383888 220133 Protraintester.py:248] Epoch=2   [ 12%/36757] AVGloss (B,R)=(0.393,0.417) FineCDloss = 0.3926 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:46.884015 220133 Protraintester.py:248] Epoch=2   [ 14%/36757] AVGloss (B,R)=(0.374,0.403) FineCDloss = 0.3742 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:48.365928 220133 Protraintester.py:248] Epoch=2   [ 16%/36757] AVGloss (B,R)=(0.616,0.449) FineCDloss = 0.6156 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:49.852104 220133 Protraintester.py:248] Epoch=2   [ 17%/36757] AVGloss (B,R)=(0.637,0.565) FineCDloss = 0.6373 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:51.349170 220133 Protraintester.py:248] Epoch=2   [ 19%/36757] AVGloss (B,R)=(0.793,0.681) FineCDloss = 0.7934 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:52.836062 220133 Protraintester.py:248] Epoch=2   [ 21%/36757] AVGloss (B,R)=(1.553,1.478) FineCDloss = 1.5526 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:54.332742 220133 Protraintester.py:248] Epoch=2   [ 23%/36757] AVGloss (B,R)=(7.416,3.675) FineCDloss = 7.4163 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:55.817381 220133 Protraintester.py:248] Epoch=2   [ 24%/36757] AVGloss (B,R)=(0.554,3.529) FineCDloss = 0.5541 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:57.297462 220133 Protraintester.py:248] Epoch=2   [ 26%/36757] AVGloss (B,R)=(0.806,2.398) FineCDloss = 0.8065 Classloss = 0.0000 lr = 0.00300 
I0229 03:09:58.793742 220133 Protraintester.py:248] Epoch=2   [ 28%/36757] AVGloss (B,R)=(0.499,1.654) FineCDloss = 0.4994 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:00.295055 220133 Protraintester.py:248] Epoch=2   [ 30%/36757] AVGloss (B,R)=(0.510,1.209) FineCDloss = 0.5102 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:01.771520 220133 Protraintester.py:248] Epoch=2   [ 31%/36757] AVGloss (B,R)=(0.436,0.896) FineCDloss = 0.4356 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:03.251025 220133 Protraintester.py:248] Epoch=2   [ 33%/36757] AVGloss (B,R)=(0.424,0.702) FineCDloss = 0.4240 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:04.757587 220133 Protraintester.py:248] Epoch=2   [ 35%/36757] AVGloss (B,R)=(0.404,0.581) FineCDloss = 0.4044 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:06.260272 220133 Protraintester.py:248] Epoch=2   [ 36%/36757] AVGloss (B,R)=(0.406,0.507) FineCDloss = 0.4058 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:07.745238 220133 Protraintester.py:248] Epoch=2   [ 38%/36757] AVGloss (B,R)=(0.385,0.462) FineCDloss = 0.3854 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:09.221437 220133 Protraintester.py:248] Epoch=2   [ 40%/36757] AVGloss (B,R)=(0.385,0.440) FineCDloss = 0.3854 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:10.697330 220133 Protraintester.py:248] Epoch=2   [ 42%/36757] AVGloss (B,R)=(0.363,0.417) FineCDloss = 0.3629 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:12.175056 220133 Protraintester.py:248] Epoch=2   [ 43%/36757] AVGloss (B,R)=(0.467,0.437) FineCDloss = 0.4669 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:13.649046 220133 Protraintester.py:248] Epoch=2   [ 45%/36757] AVGloss (B,R)=(0.375,0.418) FineCDloss = 0.3747 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:15.125084 220133 Protraintester.py:248] Epoch=2   [ 47%/36757] AVGloss (B,R)=(0.353,0.394) FineCDloss = 0.3534 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:16.606451 220133 Protraintester.py:248] Epoch=2   [ 49%/36757] AVGloss (B,R)=(0.347,0.375) FineCDloss = 0.3465 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:18.103889 220133 Protraintester.py:248] Epoch=2   [ 50%/36757] AVGloss (B,R)=(0.340,0.367) FineCDloss = 0.3403 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:19.599312 220133 Protraintester.py:248] Epoch=2   [ 52%/36757] AVGloss (B,R)=(0.355,0.360) FineCDloss = 0.3546 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:21.086740 220133 Protraintester.py:248] Epoch=2   [ 54%/36757] AVGloss (B,R)=(0.363,0.359) FineCDloss = 0.3628 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:22.578030 220133 Protraintester.py:248] Epoch=2   [ 56%/36757] AVGloss (B,R)=(0.354,0.356) FineCDloss = 0.3541 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:24.130075 220133 Protraintester.py:248] Epoch=2   [ 57%/36757] AVGloss (B,R)=(0.350,0.354) FineCDloss = 0.3500 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:25.620387 220133 Protraintester.py:248] Epoch=2   [ 59%/36757] AVGloss (B,R)=(0.349,0.355) FineCDloss = 0.3494 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:27.127180 220133 Protraintester.py:248] Epoch=2   [ 61%/36757] AVGloss (B,R)=(0.356,0.353) FineCDloss = 0.3558 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:28.605778 220133 Protraintester.py:248] Epoch=2   [ 62%/36757] AVGloss (B,R)=(0.349,0.354) FineCDloss = 0.3486 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:30.169435 220133 Protraintester.py:248] Epoch=2   [ 64%/36757] AVGloss (B,R)=(0.338,0.348) FineCDloss = 0.3385 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:31.656200 220133 Protraintester.py:248] Epoch=2   [ 66%/36757] AVGloss (B,R)=(0.364,0.350) FineCDloss = 0.3636 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:33.167449 220133 Protraintester.py:248] Epoch=2   [ 68%/36757] AVGloss (B,R)=(0.341,0.347) FineCDloss = 0.3409 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:34.651229 220133 Protraintester.py:248] Epoch=2   [ 69%/36757] AVGloss (B,R)=(0.349,0.348) FineCDloss = 0.3487 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:36.140507 220133 Protraintester.py:248] Epoch=2   [ 71%/36757] AVGloss (B,R)=(0.332,0.348) FineCDloss = 0.3324 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:37.628289 220133 Protraintester.py:248] Epoch=2   [ 73%/36757] AVGloss (B,R)=(0.345,0.349) FineCDloss = 0.3455 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:39.139147 220133 Protraintester.py:248] Epoch=2   [ 75%/36757] AVGloss (B,R)=(0.337,0.347) FineCDloss = 0.3366 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:40.652863 220133 Protraintester.py:248] Epoch=2   [ 76%/36757] AVGloss (B,R)=(0.350,0.351) FineCDloss = 0.3497 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:42.147507 220133 Protraintester.py:248] Epoch=2   [ 78%/36757] AVGloss (B,R)=(0.348,0.353) FineCDloss = 0.3483 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:43.656077 220133 Protraintester.py:248] Epoch=2   [ 80%/36757] AVGloss (B,R)=(0.341,0.351) FineCDloss = 0.3407 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:45.139821 220133 Protraintester.py:248] Epoch=2   [ 82%/36757] AVGloss (B,R)=(0.333,0.349) FineCDloss = 0.3333 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:46.627126 220133 Protraintester.py:248] Epoch=2   [ 83%/36757] AVGloss (B,R)=(0.344,0.349) FineCDloss = 0.3438 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:48.110865 220133 Protraintester.py:248] Epoch=2   [ 85%/36757] AVGloss (B,R)=(0.346,0.347) FineCDloss = 0.3455 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:49.593695 220133 Protraintester.py:248] Epoch=2   [ 87%/36757] AVGloss (B,R)=(0.343,0.348) FineCDloss = 0.3427 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:51.091876 220133 Protraintester.py:248] Epoch=2   [ 89%/36757] AVGloss (B,R)=(0.346,0.345) FineCDloss = 0.3457 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:52.573927 220133 Protraintester.py:248] Epoch=2   [ 90%/36757] AVGloss (B,R)=(0.353,0.345) FineCDloss = 0.3527 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:54.079373 220133 Protraintester.py:248] Epoch=2   [ 92%/36757] AVGloss (B,R)=(0.352,0.349) FineCDloss = 0.3521 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:55.586449 220133 Protraintester.py:248] Epoch=2   [ 94%/36757] AVGloss (B,R)=(0.343,0.347) FineCDloss = 0.3426 Classloss = 0.0000 lr = 0.00300 
I0229 03:10:57.100844 220133 Protraintester.py:248] Epoch=2   [ 95%/36757] AVGloss (B,R)=(0.351,0.347) FineCDloss = 0.3509 Classloss = 0.0000 lr = 0.00300 
