I0305 05:44:47.531659 12806 Protraintest_ae_ResNet.py:85] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_resnet_nolabel_twofold/', 'log_filename': 'Train.log', 'output_dir': 'results_resnet_nolabel_twofold/', 'snapshot_dir': 'snapshots_resnet_nolabel_twofold/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'use_manifold': False, 'alpha': 0.0, 'total_epochs': 100, 'train_batch_size': 32, 'test_batch_size': 200, 'val_batch_size': 200, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 1.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 40, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'save_results': False, 'train': True, 'test': True, 'read_view': True, 'folding_twice': True, 'device': device(type='cuda'), 'script_folder': '/home/ubuntu/Pointcloud_yefan/Pointcloud-Learning'}
W0305 05:44:47.532308 12806 warnings.py:99] /home/ubuntu/anaconda3/envs/pytorch_p36/lib/python3.6/site-packages/torch/nn/_reduction.py:43: UserWarning: size_average and reduce args will be deprecated, please use reduction='mean' instead.
  warnings.warn(warning.format(ret))

I0305 05:44:47.534779 12806 Protraintester.py:362] Network Architecture:
I0305 05:50:48.498026 12934 Protraintest_ae_ResNet.py:85] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_resnet_nolabel_twofold/', 'log_filename': 'Train.log', 'output_dir': 'results_resnet_nolabel_twofold/', 'snapshot_dir': 'snapshots_resnet_nolabel_twofold/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'use_manifold': False, 'alpha': 0.0, 'total_epochs': 100, 'train_batch_size': 32, 'test_batch_size': 200, 'val_batch_size': 200, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 1.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 40, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'save_results': False, 'train': True, 'test': True, 'read_view': True, 'folding_twice': True, 'device': device(type='cuda'), 'script_folder': '/home/ubuntu/Pointcloud_yefan/Pointcloud-Learning'}
W0305 05:50:48.498746 12934 warnings.py:99] /home/ubuntu/anaconda3/envs/pytorch_p36/lib/python3.6/site-packages/torch/nn/_reduction.py:43: UserWarning: size_average and reduce args will be deprecated, please use reduction='mean' instead.
  warnings.warn(warning.format(ret))

I0305 05:50:48.501068 12934 Protraintester.py:362] Network Architecture:
I0305 05:54:08.700222 13063 Protraintest_ae_ResNet.py:85] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_resnet_nolabel_twofold/', 'log_filename': 'Train.log', 'output_dir': 'results_resnet_nolabel_twofold/', 'snapshot_dir': 'snapshots_resnet_nolabel_twofold/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'use_manifold': False, 'alpha': 0.0, 'total_epochs': 100, 'train_batch_size': 32, 'test_batch_size': 200, 'val_batch_size': 200, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 1.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 40, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'save_results': False, 'train': True, 'test': True, 'read_view': True, 'folding_twice': True, 'device': device(type='cuda'), 'script_folder': '/home/ubuntu/Pointcloud_yefan/Pointcloud-Learning'}
W0305 05:54:08.700928 13063 warnings.py:99] /home/ubuntu/anaconda3/envs/pytorch_p36/lib/python3.6/site-packages/torch/nn/_reduction.py:43: UserWarning: size_average and reduce args will be deprecated, please use reduction='mean' instead.
  warnings.warn(warning.format(ret))

I0305 05:54:08.703243 13063 Protraintester.py:362] Network Architecture:
I0305 05:57:43.343702 13158 Protraintest_ae_ResNet.py:85] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_resnet_nolabel_twofold/', 'log_filename': 'Train.log', 'output_dir': 'results_resnet_nolabel_twofold/', 'snapshot_dir': 'snapshots_resnet_nolabel_twofold/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'use_manifold': False, 'alpha': 0.0, 'total_epochs': 100, 'train_batch_size': 32, 'test_batch_size': 200, 'val_batch_size': 200, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 1.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 40, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'save_results': False, 'train': True, 'test': True, 'read_view': True, 'folding_twice': True, 'device': device(type='cuda'), 'script_folder': '/home/ubuntu/Pointcloud_yefan/Pointcloud-Learning'}
W0305 05:57:43.344535 13158 warnings.py:99] /home/ubuntu/anaconda3/envs/pytorch_p36/lib/python3.6/site-packages/torch/nn/_reduction.py:43: UserWarning: size_average and reduce args will be deprecated, please use reduction='mean' instead.
  warnings.warn(warning.format(ret))

I0305 05:57:43.346969 13158 Protraintester.py:362] Network Architecture:
I0305 06:05:50.859369 13294 Protraintest_ae_ResNet.py:85] {'ptcloud_path': 'ptcloud_0.npz', 'img_path': 'renderings', 'label_path': 'label.npz', 'data_basedir': '../../../What3D', 'splits_path': 'splits', 'class_path': 'classes.txt', 'image_size': 128, 'view': '0', 'log_dir': 'logs_resnet_nolabel_twofold/', 'log_filename': 'Train.log', 'output_dir': 'results_resnet_nolabel_twofold/', 'snapshot_dir': 'snapshots_resnet_nolabel_twofold/', 'verbose_per_n_batch': 5, 'shuffle_point_order': False, 'use_manifold': False, 'alpha': 0.0, 'total_epochs': 100, 'train_batch_size': 32, 'test_batch_size': 200, 'val_batch_size': 200, 'lr_G': 0.003, 'lr_D': 0.0001, 'pool_size': 0, 'G_adam_beta1': 0.5, 'noise_pts': 1024, 'mean': 0.0, 'stddev': 1.0, 'lambda_loss_primitive': 1.0, 'lambda_loss_fine': 1.0, 'lambda_loss_manifold': 1.0, 'lambda_loss_classification': 0.0, 'momentum': 0.9, 'weight_decay': 1e-06, 'lr_decay_step': 40, 'lr_decay_rate': 0.1, 'tensorboard': None, 'checkpoint_model': None, 'checkpoint_solver': None, 'save_results': False, 'train': True, 'test': True, 'read_view': True, 'folding_twice': True, 'device': device(type='cuda'), 'script_folder': '/home/ubuntu/Pointcloud_yefan/Pointcloud-Learning'}
W0305 06:05:50.860017 13294 warnings.py:99] /home/ubuntu/anaconda3/envs/pytorch_p36/lib/python3.6/site-packages/torch/nn/_reduction.py:43: UserWarning: size_average and reduce args will be deprecated, please use reduction='mean' instead.
  warnings.warn(warning.format(ret))

I0305 06:05:50.862332 13294 Protraintester.py:365] Network Architecture:
I0305 06:05:53.034161 13294 Protraintester.py:257] Epoch=1   [  0%/36757] AVGloss (B,R)=(2.872,2.872) FineCDloss = 1.4369 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 1.4354 
I0305 06:21:05.537426 13294 Protraintester.py:257] Epoch=6   [ 20%/36757] AVGloss (B,R)=(0.258,0.273) FineCDloss = 0.1187 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1391 
I0305 06:21:06.298104 13294 Protraintester.py:257] Epoch=6   [ 20%/36757] AVGloss (B,R)=(0.277,0.272) FineCDloss = 0.1258 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1514 
I0305 06:21:07.029586 13294 Protraintester.py:257] Epoch=6   [ 20%/36757] AVGloss (B,R)=(0.296,0.272) FineCDloss = 0.1350 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1609 
I0305 06:21:07.733339 13294 Protraintester.py:257] Epoch=6   [ 21%/36757] AVGloss (B,R)=(0.287,0.273) FineCDloss = 0.1310 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1560 
I0305 06:21:08.417589 13294 Protraintester.py:257] Epoch=6   [ 21%/36757] AVGloss (B,R)=(0.265,0.272) FineCDloss = 0.1244 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1403 
I0305 06:21:09.076302 13294 Protraintester.py:257] Epoch=6   [ 22%/36757] AVGloss (B,R)=(0.272,0.269) FineCDloss = 0.1279 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1445 
I0305 06:21:09.769197 13294 Protraintester.py:257] Epoch=6   [ 22%/36757] AVGloss (B,R)=(0.285,0.270) FineCDloss = 0.1276 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1571 
I0305 06:21:10.461470 13294 Protraintester.py:257] Epoch=6   [ 23%/36757] AVGloss (B,R)=(0.276,0.269) FineCDloss = 0.1297 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1463 
I0305 06:21:11.157791 13294 Protraintester.py:257] Epoch=6   [ 23%/36757] AVGloss (B,R)=(0.257,0.270) FineCDloss = 0.1178 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1393 
I0305 06:21:11.837103 13294 Protraintester.py:257] Epoch=6   [ 23%/36757] AVGloss (B,R)=(0.280,0.273) FineCDloss = 0.1287 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1516 
I0305 06:21:12.574112 13294 Protraintester.py:257] Epoch=6   [ 24%/36757] AVGloss (B,R)=(0.267,0.268) FineCDloss = 0.1219 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1449 
I0305 06:21:13.265307 13294 Protraintester.py:257] Epoch=6   [ 24%/36757] AVGloss (B,R)=(0.251,0.267) FineCDloss = 0.1167 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1343 
I0305 06:21:13.942575 13294 Protraintester.py:257] Epoch=6   [ 25%/36757] AVGloss (B,R)=(0.265,0.266) FineCDloss = 0.1198 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1454 
I0305 06:21:14.674091 13294 Protraintester.py:257] Epoch=6   [ 25%/36757] AVGloss (B,R)=(0.271,0.267) FineCDloss = 0.1223 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1487 
I0305 06:21:15.388879 13294 Protraintester.py:257] Epoch=6   [ 26%/36757] AVGloss (B,R)=(0.285,0.274) FineCDloss = 0.1287 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1559 
I0305 06:21:16.130825 13294 Protraintester.py:257] Epoch=6   [ 26%/36757] AVGloss (B,R)=(0.264,0.272) FineCDloss = 0.1232 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1404 
I0305 06:21:16.910702 13294 Protraintester.py:257] Epoch=6   [ 27%/36757] AVGloss (B,R)=(0.250,0.266) FineCDloss = 0.1173 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1332 
I0305 06:21:17.642980 13294 Protraintester.py:257] Epoch=6   [ 27%/36757] AVGloss (B,R)=(0.280,0.268) FineCDloss = 0.1277 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1519 
I0305 06:21:18.370395 13294 Protraintester.py:257] Epoch=6   [ 27%/36757] AVGloss (B,R)=(0.253,0.268) FineCDloss = 0.1138 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1394 
I0305 06:21:19.195363 13294 Protraintester.py:257] Epoch=6   [ 28%/36757] AVGloss (B,R)=(0.259,0.266) FineCDloss = 0.1175 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1416 
I0305 06:21:19.947461 13294 Protraintester.py:257] Epoch=6   [ 28%/36757] AVGloss (B,R)=(0.258,0.267) FineCDloss = 0.1208 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1370 
I0305 06:21:20.679605 13294 Protraintester.py:257] Epoch=6   [ 29%/36757] AVGloss (B,R)=(0.274,0.264) FineCDloss = 0.1288 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1448 
I0305 06:21:21.464191 13294 Protraintester.py:257] Epoch=6   [ 29%/36757] AVGloss (B,R)=(0.242,0.262) FineCDloss = 0.1125 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1295 
I0305 06:21:22.199514 13294 Protraintester.py:257] Epoch=6   [ 30%/36757] AVGloss (B,R)=(0.283,0.266) FineCDloss = 0.1331 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1498 
I0305 06:21:22.912595 13294 Protraintester.py:257] Epoch=6   [ 30%/36757] AVGloss (B,R)=(0.270,0.265) FineCDloss = 0.1245 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1460 
I0305 06:21:23.682305 13294 Protraintester.py:257] Epoch=6   [ 30%/36757] AVGloss (B,R)=(0.259,0.268) FineCDloss = 0.1188 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1399 
I0305 06:21:24.349988 13294 Protraintester.py:257] Epoch=6   [ 31%/36757] AVGloss (B,R)=(0.261,0.266) FineCDloss = 0.1195 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1419 
I0305 06:21:24.996935 13294 Protraintester.py:257] Epoch=6   [ 31%/36757] AVGloss (B,R)=(0.259,0.267) FineCDloss = 0.1190 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1404 
I0305 06:21:25.690597 13294 Protraintester.py:257] Epoch=6   [ 32%/36757] AVGloss (B,R)=(0.253,0.265) FineCDloss = 0.1168 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1365 
I0305 06:21:26.365743 13294 Protraintester.py:257] Epoch=6   [ 32%/36757] AVGloss (B,R)=(0.272,0.268) FineCDloss = 0.1285 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1434 
I0305 06:21:27.006362 13294 Protraintester.py:257] Epoch=6   [ 33%/36757] AVGloss (B,R)=(0.274,0.269) FineCDloss = 0.1264 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1480 
I0305 06:21:27.681767 13294 Protraintester.py:257] Epoch=6   [ 33%/36757] AVGloss (B,R)=(0.272,0.268) FineCDloss = 0.1215 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1508 
I0305 06:21:28.388611 13294 Protraintester.py:257] Epoch=6   [ 34%/36757] AVGloss (B,R)=(0.252,0.266) FineCDloss = 0.1148 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1373 
I0305 06:21:29.096117 13294 Protraintester.py:257] Epoch=6   [ 34%/36757] AVGloss (B,R)=(0.271,0.266) FineCDloss = 0.1230 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1477 
I0305 06:21:29.873512 13294 Protraintester.py:257] Epoch=6   [ 34%/36757] AVGloss (B,R)=(0.272,0.266) FineCDloss = 0.1256 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1464 
I0305 06:21:30.602481 13294 Protraintester.py:257] Epoch=6   [ 35%/36757] AVGloss (B,R)=(0.278,0.262) FineCDloss = 0.1309 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1467 
I0305 06:21:31.317787 13294 Protraintester.py:257] Epoch=6   [ 35%/36757] AVGloss (B,R)=(0.253,0.264) FineCDloss = 0.1198 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1329 
I0305 06:21:32.086845 13294 Protraintester.py:257] Epoch=6   [ 36%/36757] AVGloss (B,R)=(0.250,0.263) FineCDloss = 0.1179 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1320 
I0305 06:21:32.843111 13294 Protraintester.py:257] Epoch=6   [ 36%/36757] AVGloss (B,R)=(0.262,0.264) FineCDloss = 0.1224 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1392 
I0305 06:21:33.593028 13294 Protraintester.py:257] Epoch=6   [ 37%/36757] AVGloss (B,R)=(0.278,0.264) FineCDloss = 0.1258 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1522 
I0305 06:21:34.380578 13294 Protraintester.py:257] Epoch=6   [ 37%/36757] AVGloss (B,R)=(0.282,0.265) FineCDloss = 0.1336 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1485 
I0305 06:21:35.095011 13294 Protraintester.py:257] Epoch=6   [ 37%/36757] AVGloss (B,R)=(0.258,0.263) FineCDloss = 0.1213 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1371 
I0305 06:21:35.780576 13294 Protraintester.py:257] Epoch=6   [ 38%/36757] AVGloss (B,R)=(0.260,0.264) FineCDloss = 0.1214 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1382 
I0305 06:21:36.505465 13294 Protraintester.py:257] Epoch=6   [ 38%/36757] AVGloss (B,R)=(0.258,0.267) FineCDloss = 0.1152 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1425 
I0305 06:21:37.178672 13294 Protraintester.py:257] Epoch=6   [ 39%/36757] AVGloss (B,R)=(0.250,0.265) FineCDloss = 0.1193 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1311 
I0305 06:21:37.906413 13294 Protraintester.py:257] Epoch=6   [ 39%/36757] AVGloss (B,R)=(0.248,0.264) FineCDloss = 0.1167 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1310 
I0305 06:21:38.588902 13294 Protraintester.py:257] Epoch=6   [ 40%/36757] AVGloss (B,R)=(0.279,0.265) FineCDloss = 0.1278 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1508 
I0305 06:21:39.235968 13294 Protraintester.py:257] Epoch=6   [ 40%/36757] AVGloss (B,R)=(0.264,0.264) FineCDloss = 0.1193 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1443 
I0305 06:21:39.926930 13294 Protraintester.py:257] Epoch=6   [ 40%/36757] AVGloss (B,R)=(0.266,0.262) FineCDloss = 0.1213 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1448 
I0305 06:21:40.625407 13294 Protraintester.py:257] Epoch=6   [ 41%/36757] AVGloss (B,R)=(0.254,0.263) FineCDloss = 0.1164 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1380 
I0305 06:21:41.310104 13294 Protraintester.py:257] Epoch=6   [ 41%/36757] AVGloss (B,R)=(0.251,0.263) FineCDloss = 0.1200 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1313 
I0305 06:21:42.037467 13294 Protraintester.py:257] Epoch=6   [ 42%/36757] AVGloss (B,R)=(0.245,0.262) FineCDloss = 0.1120 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1334 
I0305 06:21:42.738757 13294 Protraintester.py:257] Epoch=6   [ 42%/36757] AVGloss (B,R)=(0.253,0.260) FineCDloss = 0.1159 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1375 
I0305 06:21:43.427159 13294 Protraintester.py:257] Epoch=6   [ 43%/36757] AVGloss (B,R)=(0.257,0.263) FineCDloss = 0.1208 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1363 
I0305 06:21:44.080272 13294 Protraintester.py:257] Epoch=6   [ 43%/36757] AVGloss (B,R)=(0.270,0.268) FineCDloss = 0.1237 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1460 
I0305 06:21:44.802175 13294 Protraintester.py:257] Epoch=6   [ 44%/36757] AVGloss (B,R)=(0.272,0.269) FineCDloss = 0.1256 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1463 
I0305 06:21:45.518526 13294 Protraintester.py:257] Epoch=6   [ 44%/36757] AVGloss (B,R)=(0.263,0.265) FineCDloss = 0.1227 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1407 
I0305 06:21:46.156985 13294 Protraintester.py:257] Epoch=6   [ 44%/36757] AVGloss (B,R)=(0.249,0.265) FineCDloss = 0.1180 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1308 
I0305 06:21:46.839828 13294 Protraintester.py:257] Epoch=6   [ 45%/36757] AVGloss (B,R)=(0.263,0.267) FineCDloss = 0.1193 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1432 
I0305 06:21:47.486136 13294 Protraintester.py:257] Epoch=6   [ 45%/36757] AVGloss (B,R)=(0.248,0.262) FineCDloss = 0.1149 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1329 
I0305 06:21:48.233053 13294 Protraintester.py:257] Epoch=6   [ 46%/36757] AVGloss (B,R)=(0.263,0.262) FineCDloss = 0.1233 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1394 
I0305 06:21:48.987731 13294 Protraintester.py:257] Epoch=6   [ 46%/36757] AVGloss (B,R)=(0.259,0.266) FineCDloss = 0.1221 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1366 
I0305 06:21:49.687670 13294 Protraintester.py:257] Epoch=6   [ 47%/36757] AVGloss (B,R)=(0.249,0.263) FineCDloss = 0.1155 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1337 
I0305 06:21:50.373528 13294 Protraintester.py:257] Epoch=6   [ 47%/36757] AVGloss (B,R)=(0.253,0.263) FineCDloss = 0.1188 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1347 
I0305 06:21:51.141452 13294 Protraintester.py:257] Epoch=6   [ 47%/36757] AVGloss (B,R)=(0.245,0.264) FineCDloss = 0.1130 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1324 
I0305 06:21:51.836228 13294 Protraintester.py:257] Epoch=6   [ 48%/36757] AVGloss (B,R)=(0.255,0.263) FineCDloss = 0.1165 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1383 
I0305 06:21:52.524077 13294 Protraintester.py:257] Epoch=6   [ 48%/36757] AVGloss (B,R)=(0.277,0.266) FineCDloss = 0.1285 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1485 
I0305 06:21:53.175094 13294 Protraintester.py:257] Epoch=6   [ 49%/36757] AVGloss (B,R)=(0.261,0.261) FineCDloss = 0.1241 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1370 
I0305 06:21:53.810098 13294 Protraintester.py:257] Epoch=6   [ 49%/36757] AVGloss (B,R)=(0.281,0.262) FineCDloss = 0.1315 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1499 
I0305 06:21:54.498353 13294 Protraintester.py:257] Epoch=6   [ 50%/36757] AVGloss (B,R)=(0.282,0.263) FineCDloss = 0.1316 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1503 
I0305 06:21:55.199419 13294 Protraintester.py:257] Epoch=6   [ 50%/36757] AVGloss (B,R)=(0.265,0.268) FineCDloss = 0.1206 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1447 
I0305 06:21:55.864156 13294 Protraintester.py:257] Epoch=6   [ 50%/36757] AVGloss (B,R)=(0.260,0.265) FineCDloss = 0.1214 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1390 
I0305 06:21:56.583536 13294 Protraintester.py:257] Epoch=6   [ 51%/36757] AVGloss (B,R)=(0.277,0.270) FineCDloss = 0.1295 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1478 
I0305 06:21:57.292429 13294 Protraintester.py:257] Epoch=6   [ 51%/36757] AVGloss (B,R)=(0.250,0.265) FineCDloss = 0.1142 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1362 
I0305 06:21:57.987029 13294 Protraintester.py:257] Epoch=6   [ 52%/36757] AVGloss (B,R)=(0.258,0.266) FineCDloss = 0.1172 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1403 
I0305 06:21:58.668412 13294 Protraintester.py:257] Epoch=6   [ 52%/36757] AVGloss (B,R)=(0.262,0.267) FineCDloss = 0.1191 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1434 
I0305 06:21:59.422184 13294 Protraintester.py:257] Epoch=6   [ 53%/36757] AVGloss (B,R)=(0.260,0.264) FineCDloss = 0.1210 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1392 
I0305 06:22:00.106006 13294 Protraintester.py:257] Epoch=6   [ 53%/36757] AVGloss (B,R)=(0.248,0.265) FineCDloss = 0.1189 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1293 
I0305 06:22:00.787567 13294 Protraintester.py:257] Epoch=6   [ 54%/36757] AVGloss (B,R)=(0.271,0.267) FineCDloss = 0.1285 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1430 
I0305 06:22:01.540960 13294 Protraintester.py:257] Epoch=6   [ 54%/36757] AVGloss (B,R)=(0.247,0.264) FineCDloss = 0.1134 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1332 
I0305 06:22:02.273207 13294 Protraintester.py:257] Epoch=6   [ 54%/36757] AVGloss (B,R)=(0.305,0.268) FineCDloss = 0.1409 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1642 
I0305 06:22:03.032428 13294 Protraintester.py:257] Epoch=6   [ 55%/36757] AVGloss (B,R)=(0.252,0.265) FineCDloss = 0.1180 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1339 
I0305 06:22:03.773305 13294 Protraintester.py:257] Epoch=6   [ 55%/36757] AVGloss (B,R)=(0.262,0.262) FineCDloss = 0.1217 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1405 
I0305 06:22:04.436171 13294 Protraintester.py:257] Epoch=6   [ 56%/36757] AVGloss (B,R)=(0.280,0.263) FineCDloss = 0.1266 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1532 
I0305 06:22:05.136103 13294 Protraintester.py:257] Epoch=6   [ 56%/36757] AVGloss (B,R)=(0.276,0.264) FineCDloss = 0.1290 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1473 
I0305 06:22:05.836051 13294 Protraintester.py:257] Epoch=6   [ 57%/36757] AVGloss (B,R)=(0.264,0.261) FineCDloss = 0.1240 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1400 
I0305 06:22:06.582368 13294 Protraintester.py:257] Epoch=6   [ 57%/36757] AVGloss (B,R)=(0.263,0.263) FineCDloss = 0.1263 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1368 
I0305 06:22:07.299587 13294 Protraintester.py:257] Epoch=6   [ 57%/36757] AVGloss (B,R)=(0.256,0.261) FineCDloss = 0.1150 Classloss = 0.0000 lr = 0.00300 PrimCDloss = 0.1414 
